2025-07-21T11:00:23.611827+07:00,755.00 cms
2025-07-21T12:17:44.209039+07:00,755.00 cms
2025-07-21T12:55:25.540726+07:00,755.00 cms
2025-07-21T14:50:43.126701+07:00,755.00 cms
2025-07-21T14:59:50.188749+07:00,755.00 cms
2025-07-21T16:00:45.520337+07:00,755.00 cms
2025-07-21T16:52:18.579370+07:00,755.00 cms
2025-07-21T17:51:44.783238+07:00,755.00 cms
2025-07-21T18:00:14.588709+07:00,755.00 cms
2025-07-21T18:36:59.165098+07:00,755.00 cms
2025-07-21T18:52:44.510781+07:00,755.00 cms
2025-07-21T20:52:00.561742+07:00,755.00 cms
2025-07-21T21:51:29.546589+07:00,755.00 cms
2025-07-21T22:00:21.188909+07:00,755.00 cms
2025-07-21T22:48:02.098706+07:00,755.00 cms
2025-07-21T22:59:06.952013+07:00,755.00 cms
2025-07-21T23:56:53.522790+07:00,755.00 cms
2025-07-22T00:47:40.820704+07:00,0.00 cms
2025-07-22T00:57:00.804387+07:00,0.00 cms
2025-07-22T01:58:08.636744+07:00,755.00 cms
2025-07-22T02:32:11.196625+07:00,755.00 cms
2025-07-22T02:45:50.929995+07:00,755.00 cms
2025-07-22T02:54:28.599906+07:00,755.00 cms
2025-07-22T03:43:18.582126+07:00,755.00 cms
2025-07-22T03:57:37.125661+07:00,755.00 cms
2025-07-22T04:38:45.468594+07:00,755.00 cms
2025-07-22T04:51:15.436156+07:00,755.00 cms
2025-07-22T04:59:57.669588+07:00,755.00 cms
2025-07-22T05:47:21.083793+07:00,755.00 cms
2025-07-22T05:56:39.368334+07:00,755.00 cms
2025-07-22T06:38:26.923692+07:00,755.00 cms
2025-07-22T06:51:54.835545+07:00,755.00 cms
2025-07-22T07:00:03.046501+07:00,755.00 cms
2025-07-22T12:02:48.866112+07:00,800.00 cms
2025-07-22T12:51:57.110009+07:00,800.00 cms
2025-07-22T13:00:29.341986+07:00,800.00 cms
2025-07-22T13:59:26.317185+07:00,800.00 cms
2025-07-22T14:42:36.942299+07:00,800.00 cms
2025-07-22T14:54:41.642562+07:00,800.00 cms
2025-07-22T15:57:08.756200+07:00,800.00 cms
2025-07-22T16:49:34.048785+07:00,800.00 cms
2025-07-22T16:59:33.027045+07:00,800.00 cms
2025-07-22T17:52:41.653279+07:00,800.00 cms
2025-07-22T18:32:42.776725+07:00,800.00 cms
2025-07-22T18:49:29.906568+07:00,800.00 cms
2025-07-22T18:59:27.906559+07:00,800.00 cms
2025-07-22T20:52:54.895784+07:00,800.00 cms
2025-07-22T21:47:14.557710+07:00,800.00 cms
2025-07-22T21:58:36.131397+07:00,800.00 cms
2025-07-22T22:47:31.604194+07:00,800.00 cms
2025-07-22T22:59:16.075006+07:00,800.00 cms
2025-07-22T23:56:42.814215+07:00,800.00 cms
2025-07-23T00:46:46.769499+07:00,800.00 cms
2025-07-23T00:56:34.075808+07:00,800.00 cms
2025-07-23T01:57:53.164997+07:00,800.00 cms
2025-07-23T02:31:23.005143+07:00,800.00 cms
2025-07-23T02:42:23.704143+07:00,800.00 cms
2025-07-23T02:52:14.803909+07:00,800.00 cms
2025-07-23T03:41:51.870344+07:00,900.00 cms
2025-07-23T03:57:30.558206+07:00,900.00 cms
2025-07-23T04:38:27.160798+07:00,900.00 cms
2025-07-23T04:51:18.497144+07:00,900.00 cms
2025-07-23T04:59:38.065285+07:00,900.00 cms
2025-07-23T05:46:51.619019+07:00,900.00 cms
2025-07-23T05:57:01.587785+07:00,900.00 cms
2025-07-23T06:38:22.099637+07:00,900.00 cms
2025-07-23T06:52:38.113747+07:00,900.00 cms
2025-07-23T10:53:38.496128+07:00,900.00 cms
2025-07-23T12:05:36.600266+07:00,900.00 cms
2025-07-23T12:54:42.082977+07:00,900.00 cms
2025-07-23T13:59:01.595138+07:00,900.00 cms
2025-07-23T14:44:54.911120+07:00,900.00 cms
2025-07-23T14:56:20.452438+07:00,900.00 cms
2025-07-23T15:58:06.495620+07:00,900.00 cms
2025-07-23T16:50:57.528749+07:00,900.00 cms
2025-07-23T16:59:55.038840+07:00,900.00 cms
2025-07-23T17:52:04.638777+07:00,900.00 cms
2025-07-23T18:00:18.951768+07:00,900.00 cms
2025-07-23T18:37:59.243302+07:00,900.00 cms
2025-07-23T18:50:40.042646+07:00,900.00 cms
2025-07-23T18:59:37.545966+07:00,900.00 cms
2025-07-23T20:49:59.613815+07:00,900.00 cms
2025-07-23T21:50:47.172801+07:00,900.00 cms
2025-07-23T22:45:59.043821+07:00,900.00 cms
2025-07-23T23:00:07.869181+07:00,900.00 cms
2025-07-23T23:58:20.326526+07:00,900.00 cms
2025-07-24T00:48:09.052962+07:00,900.00 cms
2025-07-24T00:56:42.403042+07:00,900.00 cms
2025-07-24T01:57:26.102710+07:00,900.00 cms
2025-07-24T02:32:01.553958+07:00,900.00 cms
2025-07-24T02:47:07.480754+07:00,900.00 cms
2025-07-24T02:55:37.325278+07:00,900.00 cms
2025-07-24T03:44:28.712531+07:00,990.00 cms
2025-07-24T03:58:12.042629+07:00,990.00 cms
2025-07-24T04:38:52.628787+07:00,990.00 cms
2025-07-24T04:51:48.546715+07:00,990.00 cms
2025-07-24T05:00:15.018763+07:00,990.00 cms
2025-07-24T05:47:49.650391+07:00,990.00 cms
2025-07-24T05:56:40.325997+07:00,990.00 cms
2025-07-24T06:38:19.151097+07:00,990.00 cms
2025-07-24T06:52:22.900268+07:00,990.00 cms
2025-07-24T10:14:49.385178+07:00,1,000.00 cms
2025-07-24T10:51:53.169812+07:00,1,000.00 cms
2025-07-24T12:03:01.626439+07:00,1,000.00 cms
2025-07-24T12:52:38.104253+07:00,1,000.00 cms
2025-07-24T13:58:50.349338+07:00,1,000.00 cms
2025-07-24T14:43:30.129779+07:00,1,000.00 cms
2025-07-24T14:55:30.804696+07:00,1,000.00 cms
2025-07-24T15:57:29.926626+07:00,1,000.00 cms
2025-07-24T16:48:34.810391+07:00,1,000.00 cms
2025-07-24T16:59:29.139509+07:00,1,000.00 cms
2025-07-24T17:52:20.750815+07:00,1,000.00 cms
2025-07-24T18:32:42.618076+07:00,1,000.00 cms
2025-07-24T18:48:17.791994+07:00,1,000.00 cms
2025-07-24T18:56:51.920634+07:00,1,000.00 cms
2025-07-24T20:52:24.548074+07:00,1,000.00 cms
2025-07-24T21:50:16.211891+07:00,1,000.00 cms
2025-07-24T22:00:06.121582+07:00,1,000.00 cms
2025-07-24T22:42:37.974672+07:00,1,000.00 cms
2025-07-24T22:58:13.549332+07:00,1,000.00 cms
2025-07-24T23:54:55.552907+07:00,1,000.00 cms
2025-07-25T00:44:06.198089+07:00,1,000.00 cms
2025-07-25T00:54:13.357600+07:00,1,000.00 cms
2025-07-25T01:57:18.361307+07:00,1,000.00 cms
2025-07-25T02:32:00.971191+07:00,1,000.00 cms
2025-07-25T02:45:55.170545+07:00,1,000.00 cms
2025-07-25T02:54:18.605648+07:00,1,000.00 cms
2025-07-25T03:40:42.418057+07:00,1,000.00 cms
2025-07-25T03:57:06.037966+07:00,1,000.00 cms
2025-07-25T04:37:37.581567+07:00,1,000.00 cms
2025-07-25T04:47:29.921522+07:00,1,000.00 cms
2025-07-25T04:55:54.045973+07:00,1,000.00 cms
2025-07-25T05:45:45.697337+07:00,1,000.00 cms
2025-07-25T05:57:29.120599+07:00,1,000.00 cms
2025-07-25T06:38:08.203949+07:00,1,000.00 cms
2025-07-25T06:51:37.062187+07:00,1,000.00 cms
2025-07-25T07:00:05.902024+07:00,1,000.00 cms
2025-07-25T10:52:58.434543+07:00,1,000.00 cms
2025-07-25T12:05:06.955852+07:00,1,000.00 cms
2025-07-25T12:54:58.999376+07:00,1,000.00 cms
2025-07-25T13:59:38.647514+07:00,1,000.00 cms
2025-07-25T14:42:25.381407+07:00,1,000.00 cms
2025-07-25T14:55:21.414899+07:00,1,000.00 cms
2025-07-25T15:55:25.234883+07:00,1,000.00 cms
2025-07-25T16:49:21.842672+07:00,1,000.00 cms
2025-07-25T16:59:24.437473+07:00,1,000.00 cms
2025-07-25T17:52:29.273839+07:00,1,000.00 cms
2025-07-25T18:32:38.444874+07:00,1,000.00 cms
2025-07-25T18:48:21.158238+07:00,1,000.00 cms
2025-07-25T18:59:42.006969+07:00,1,000.00 cms
2025-07-25T20:49:42.194311+07:00,1,000.00 cms
2025-07-25T21:45:08.919232+07:00,1,000.00 cms
2025-07-25T21:57:37.851231+07:00,1,000.00 cms
2025-07-25T22:43:42.998224+07:00,1,000.00 cms
2025-07-25T22:57:56.889687+07:00,1,000.00 cms
2025-07-25T23:54:46.422183+07:00,1,000.00 cms
2025-07-26T00:44:40.839104+07:00,1,000.00 cms
2025-07-26T00:53:29.776075+07:00,1,000.00 cms
2025-07-26T01:56:41.718722+07:00,1,000.00 cms
2025-07-26T02:30:48.304207+07:00,1,000.00 cms
2025-07-26T02:45:28.157137+07:00,1,000.00 cms
